Target,cg00219921,cg00636427,cg00771778,cg00849570,cg01639201,cg01884715,cg04115006,cg04537602,cg04603130,cg04635849,cg05350315,cg05496363,cg05501357,cg06243638,cg06734169,cg08641579,cg09174690,cg09894276,cg11276456,cg11374732,cg11913894,cg11963436,cg11993925,cg12176476,cg12697442,cg14046074,cg15573998,cg15692052,cg15989608,cg16277479,cg16397722,cg16583193,cg17184477,cg17374802,cg17458101,cg17983571,cg18036763,cg19048327,cg19064302,cg19486047,cg20432680,cg20500144,cg21040096,cg21158528,cg22205544,cg22755445,cg24427243,cg25613180,cg25783497,cg26788916
RA_185,0.935288806,0.966320857,0.741185782,0.438294083,0.01072861,0.961109743,0.926927388,0.57923145,0.519820658,0.808476683,0.667258767,0.934522008,0.480701639,0.738325802,0.004997288,,0.604730836,0.615619417,0.007609755,0.967531247,0.008069198,0.981223372,0.283745003,0.006254838,0.029078809,0.918067505,0.949785408,0.798163151,0.157026213,0.049771452,0.971056006,0.975769049,0.032479107,0.854326236,0.007431243,0.976131102,0.023550725,0.900914659,0.006691641,0.911638713,0.967692172,0.008545672,0.78113897,0.007780325,0.721939206,0.685831601,0.009042009,0.608824981,0.971362849,0.019776952
RA_182,0.946476398,0.963182809,0.818072718,0.449275901,0.008904791,0.961205487,0.939892212,0.589101545,0.791389168,0.875311984,0.63809056,0.92499493,0.442226008,0.656600994,0.008765057,,0.578043518,0.67196683,0.007197364,0.972829807,0.007518357,0.984523063,0.312098903,0.006152641,0.025104247,0.912654252,0.955507325,0.748433302,0.135327198,0.041942743,0.965933852,0.97340265,0.036315969,0.858521856,0.006872457,0.973143191,0.02275639,0.881556831,0.007959732,0.920642208,0.977032501,0.006797002,0.921573476,0.010041042,0.749471104,0.684789923,0.009286491,0.57442196,0.964478275,0.017650946
RA_181,0.932492053,0.963490034,0.780109944,0.460033376,0.010922014,0.943804993,0.939210995,0.558827567,0.674066646,0.945514875,0.608689614,0.925554982,0.550735359,0.706122449,0.006991598,,0.564325921,0.75609427,0.007118482,0.970966782,0.007822378,0.977001945,0.309025094,0.005836049,0.023686479,0.905145512,0.956306678,0.781576719,0.118663155,0.038782015,0.970674017,0.97526997,0.033531776,0.86693574,0.00681824,0.968942577,0.015185952,0.907716703,0.00755906,0.915592829,0.962467576,0.007552908,0.908716108,0.007195631,0.678379164,0.725207647,0.009106056,0.654072281,0.959407034,0.016475808
RA_180,0.920100714,0.963085337,0.822686777,0.386025526,0.015873016,0.9625,0.932147794,0.517708185,0.433934921,0.837439413,0.493291307,0.894041316,0.605233204,0.665075577,0.009938995,,0.655508848,0.804368161,0.00702278,0.861417631,0.007372687,0.979952546,0.270912789,0.008241411,0.026248837,0.911129075,0.930052404,0.775021798,0.152157905,0.058681287,0.976356423,0.98129323,0.032141043,0.886895622,0.007050666,0.970923716,0.025880516,0.870588106,0.007472507,0.908307657,0.977381376,0.006737933,0.889700932,0.007101744,0.681216408,0.696583488,0.012304966,0.653102399,0.942024063,0.022400697
RA_18,0.951049825,0.96290217,0.805687995,0.433696355,0.009123612,0.959463641,0.936168282,0.618967138,0.334206795,0.877188899,0.708251156,0.94522002,0.461243686,0.736381323,0.008828378,,0.567923044,0.705798485,0.005693298,0.970021642,0.007696747,0.978709703,0.319452917,0.00582534,0.020413931,0.925099362,0.95409347,0.838783167,0.15111267,0.036892872,0.976472624,0.972446073,0.031674909,0.85930359,0.007431111,0.969457427,0.012296748,0.898820427,0.00715446,0.918398062,0.946545863,0.007759961,0.913863116,0.007203653,0.654457159,0.692173161,0.009479814,0.625485122,0.96278555,0.016420216
RA_179,0.936740291,0.968488799,0.77687914,0.411251979,0.008386239,0.960626486,0.949974356,0.580537357,0.679627587,0.801120362,0.689996178,0.927746771,0.378279008,0.71250584,0.005151284,,0.595702183,0.727194423,0.005931858,0.952580973,0.007509487,0.980590554,0.327167255,0.006105545,0.029103796,0.896409787,0.951751487,0.830541116,0.21058264,0.042936327,0.974938073,0.971356073,0.039292155,0.817286106,0.007609104,0.975999587,0.016568366,0.899616446,0.006849967,0.924340809,0.965603014,0.006680276,0.910820538,0.008454259,0.717474906,0.674330329,0.010872633,0.611228559,0.962158129,0.017666185
RA_177,0.932258101,0.961577865,0.805999537,0.463555227,0.009924974,0.959026885,0.930750875,0.634561335,0.679079768,0.849423478,0.649501073,0.934031856,0.389006697,0.706572046,0.006575624,,0.575522988,0.827377503,0.0073238,0.968305367,0.010499258,0.980004177,0.338695742,0.005794889,0.042567522,0.915900562,0.948070375,0.871418578,0.154337432,0.045360467,0.976415533,0.975195711,0.038500717,0.881415778,0.006564982,0.963016721,0.008012821,0.894761029,0.007427557,0.915195184,0.955025077,0.008201113,0.901243903,0.006636028,0.677309299,0.638736587,0.00907708,0.591109806,0.96465463,0.021282931
RA_176,0.942357776,0.964760187,0.796857193,0.440912361,0.010156152,0.963464583,0.943425269,0.570275705,0.630707306,0.87569169,0.639717142,0.898193191,0.480359617,0.731264444,0.006944807,,0.575613664,0.768893714,0.007563448,0.968501126,0.007346502,0.979528891,0.290573227,0.005910753,0.019487341,0.919392512,0.947028026,0.83307372,0.19284303,0.045064273,0.970082858,0.974610059,0.032695113,0.877040471,0.006725658,0.968897246,0.037674004,0.914371173,0.006978857,0.918381987,0.961758073,0.008137614,0.908425103,0.006804975,0.697410877,0.692245261,0.01149064,0.612561012,0.965652902,0.01858381
RA_171,0.956331919,0.960410648,0.798789198,0.395023119,0.010155877,0.948658755,0.911709491,0.55856858,0.264517989,0.858995845,0.674738009,0.890704093,0.388041577,0.743874682,0.009283672,,0.677624814,0.391776621,0.006134869,0.964690085,0.007737109,0.981846198,0.268266179,0.006114898,0.02053745,0.90623478,0.960213598,0.801061185,0.094929444,0.032677789,0.972889793,0.974268002,0.027726717,0.853299411,0.00716423,0.974313906,0.011861812,0.912728884,0.008292049,0.911455592,0.966878529,0.007291897,0.924477519,0.00767224,0.842313047,0.692124902,0.010020308,0.539533871,0.964175472,0.014238699
RA_170,0.942797962,0.962820645,0.811035501,0.449797602,0.00975329,0.955390922,0.933045477,0.544236097,0.797868662,0.809282069,0.665247957,0.920844213,0.471127952,0.687788407,0.007624132,,0.643404625,0.73399864,0.00733222,0.972878668,0.007549041,0.980790285,0.357355431,0.004987045,0.025034434,0.910309307,0.949723757,0.787180119,0.143012176,0.051941221,0.975541786,0.977428109,0.029805198,0.847190749,0.007196453,0.981426134,0.026124313,0.908868993,0.008678995,0.909670864,0.959089669,0.006520952,0.918675984,0.005985117,0.762239159,0.673494272,0.010249327,0.593696417,0.961658613,0.013944146
RA_17,0.93805574,0.963375499,0.850748767,0.483861139,0.010758106,0.856038258,0.920721726,0.57453026,0.541182696,0.790365443,0.474812668,0.901931005,0.633949309,0.655690537,0.00944148,,0.684075972,0.763662545,0.008781199,0.973202658,0.008558904,0.982564539,0.303548156,0.007632289,0.031704138,0.913074134,0.847716633,0.785854663,0.200402748,0.074429429,0.972143663,0.974545519,0.033279168,0.875173048,0.008227144,0.98494766,0.064288448,0.896502364,0.007577896,0.918254231,0.945132673,0.008599837,0.885147899,0.00656506,0.567674074,0.667521933,0.009755813,0.724308834,0.943991867,0.017521301
RA_169,0.94443585,0.963018024,0.840279233,0.361159594,0.009587172,0.961441752,0.938511918,0.5834686,0.697307479,0.884018581,0.768898506,0.945821202,0.349263204,0.686515642,0.006606404,,0.552185104,0.849949053,0.007087766,0.970964506,0.010128427,0.981951659,0.231996128,0.004931779,0.018164473,0.907626371,0.949631843,0.890642603,0.129394593,0.040739907,0.974163076,0.973462917,0.033016223,0.875706169,0.006721419,0.970171532,0.007346491,0.918410337,0.00727966,0.919800186,0.981525782,0.008503775,0.911151413,0.006271201,0.634966117,0.641445253,0.011327768,0.58902435,0.960929341,0.012513706
RA_167,0.90531188,0.95962835,0.786871949,0.403500201,0.00859288,0.957215169,0.940608649,0.583577375,0.532040909,0.871563404,0.619946964,0.872009448,0.472611608,0.691426146,0.007275377,,0.625826725,0.881640354,0.005891717,0.970732252,0.008456611,0.979748339,0.322676705,0.007127493,0.028015665,0.913195139,0.919391635,0.778518441,0.168196163,0.051310864,0.973176008,0.974425335,0.034297394,0.85949591,0.006521564,0.978525888,0.016532691,0.901901242,0.007363811,0.910152687,0.958440485,0.008521718,0.711130899,0.007027872,0.686457266,0.667661525,0.011183473,0.627873616,0.958025079,0.025578303
RA_164,0.944819957,0.96245043,0.792012265,0.366730963,0.012179836,0.965009074,0.948375306,0.637899034,0.540024662,0.883779593,0.713700927,0.938905524,0.43512452,0.742224713,0.006872852,,0.558325607,0.895149235,0.003472775,0.974682789,0.00686777,0.980377952,0.285662882,0.007905515,0.028162974,0.925914951,0.960108348,0.825930155,0.167786769,0.025570448,0.974485812,0.977806707,0.030467691,0.889617147,0.005429904,0.97362972,0.016801619,0.906876188,0.006175189,0.931864621,0.961097177,0.00630316,0.916775765,0.006525271,0.771470785,0.683585359,0.009338271,0.600125704,0.971611169,0.016514739
RA_163,0.936311723,0.967644746,0.853532373,0.521595762,0.010192737,0.960281069,0.946499954,0.556999729,0.891228855,0.790787588,0.628671925,0.889314984,0.483931563,0.763606247,0.007652309,,0.630579768,0.661827114,0.006178701,0.976538056,0.007755857,0.98277983,0.273938666,0.005300115,0.07931832,0.928136547,0.9399126,0.772987328,0.125273304,0.058684683,0.979263155,0.977287713,0.040031359,0.861450014,0.006916892,0.969362885,0.027777778,0.883211787,0.00750381,0.936171173,0.949263756,0.008367519,0.916463587,0.006890542,0.716996295,0.733184774,0.009428068,0.680346199,0.968059176,0.019538154
RA_161,0.954399367,0.964363548,0.804888551,0.393065755,0.010808617,0.953080097,0.936569662,0.490066365,0.426339777,0.939042371,0.629068245,0.947180446,0.462911187,0.724318145,0.006176715,,0.594498496,0.6666725,0.006827461,0.968958056,0.007840885,0.981926196,0.316485769,0.006415312,0.019954128,0.91070425,0.954279821,0.79795938,0.137051778,0.048471487,0.969006871,0.975993491,0.03507295,0.868732015,0.007773029,0.978938414,0.013217985,0.912062134,0.007116047,0.919610432,0.972251183,0.008782864,0.891005384,0.006559754,0.749350527,0.699063695,0.009605989,0.576381478,0.959228506,0.01253867
RA_160,0.962250029,0.964675911,0.803850802,0.448116477,0.009363571,0.97100996,0.940243392,0.666186754,0.697255534,0.894080513,0.748272536,0.925666562,0.334077057,0.782647585,0.007788179,,0.612455347,0.854184531,0.005622811,0.969272647,0.007654558,0.978267703,0.280506169,0.007361562,0.020556041,0.917868889,0.97679112,0.884216016,0.145742322,0.043909516,0.977357517,0.97579787,0.032505734,0.872558221,0.006793978,0.980771417,0.012603345,0.922619143,0.00671129,0.930683076,0.963032789,0.007427947,0.796588326,0.007298651,0.671812106,0.643817034,0.00962393,0.573398346,0.971267643,0.013681546
RA_16,0.93505794,0.966150654,0.793608503,0.39101168,0.010682999,0.956637562,0.94393044,0.648305234,0.411737206,0.87234193,0.686674722,0.925581144,0.435676958,0.728571429,0.00404644,,0.576462308,0.784531135,0.006217554,0.971343053,0.007040753,0.97856637,0.279123615,0.006719411,0.027239392,0.92294111,0.957111703,0.801390261,0.180648208,0.03375448,0.975775986,0.978128525,0.035954364,0.868692453,0.008640964,0.977240265,0.0078125,0.908700131,0.008547486,0.909263087,0.979596439,0.006284806,0.920266242,0.005593007,0.734060622,0.672745022,0.008860179,0.617410539,0.95989797,0.014745324
RA_159,0.933905378,0.96213977,0.777758504,0.425087704,0.008746774,0.956727561,0.936633703,0.682242295,0.466240813,0.814644433,0.652474326,0.923965907,0.433376711,0.717910448,0.007952585,,0.499285267,0.723506921,0.007923802,0.97203345,0.008283128,0.979655349,0.289539359,0.006245817,0.023570814,0.910435597,0.953306149,0.806554832,0.117852588,0.046073532,0.976134166,0.975804325,0.030601123,0.875636294,0.007350818,0.980407734,0.016049546,0.907842271,0.00651812,0.929968091,0.955694586,0.007423744,0.910927694,0.008024607,0.647270079,0.654188371,0.010300109,0.598041759,0.96355243,0.016135892
RA_155,0.933208334,0.9655085,0.776675201,0.391786802,0.00941751,0.96082456,0.927972695,0.607979727,0.595164651,0.871974962,0.634417264,0.899744667,0.478364014,0.678166003,0.006965153,,0.534840313,0.720478994,0.006592574,0.973123665,0.008969914,0.98103019,0.285858142,0.006813893,0.02282361,0.902500396,0.949836819,0.795668987,0.161089698,0.047159395,0.973912058,0.97531962,0.031083892,0.86856681,0.006465644,0.973653837,0.037478213,0.892111819,0.007305127,0.911007807,0.96223439,0.008104947,0.911302661,0.006126623,0.689663258,0.650958082,0.009677437,0.584452375,0.964960596,0.017472242
RA_154,0.953840298,0.964737968,0.759194104,0.437345739,0.010435349,0.963964258,0.942378341,0.655896216,0.426097024,0.881238055,0.730026033,0.902013836,0.425363812,0.729573535,0.006877078,,0.656429078,0.589904883,0.007680349,0.969515435,0.007994054,0.979055475,0.31676166,0.006014252,0.018504777,0.922431386,0.959745449,0.886363238,0.134002229,0.035850532,0.975006393,0.975491856,0.031291151,0.882738599,0.007714793,0.972598745,0.01395202,0.942281477,0.005094755,0.937021867,0.951952565,0.007055644,0.916097322,0.006084546,0.726856786,0.680743897,0.00998543,0.564305575,0.969182585,0.010048327
RA_153,0.953236031,0.961594838,0.757578179,0.431326783,0.009897569,0.958428871,0.943612536,0.613766556,0.64049122,0.886867865,0.684527105,0.927845202,0.391450558,0.749672346,0.007514572,,0.599554779,0.751523723,0.007312832,0.969304617,0.008253907,0.97860998,0.323367149,0.006586382,0.023291432,0.900618769,0.974855144,0.819450548,0.173653523,0.033166263,0.970030437,0.973633051,0.037240123,0.869657862,0.007376709,0.978523555,0.016627377,0.91356826,0.008358357,0.936654019,0.96241554,0.007785222,0.797366883,0.006715993,0.695915532,0.659829564,0.01037062,0.571656812,0.964704818,0.010977845
RA_152,0.929089168,0.965066676,0.812206504,0.424803454,0.008989343,0.957310416,0.940577296,0.588136273,0.669287341,0.871193694,0.609232113,0.908174204,0.503267954,0.681463991,0.010569674,,0.548315719,0.884853327,0.006886192,0.975321586,0.008751098,0.9818362,0.256014936,0.006699241,0.022773343,0.904565094,0.951647271,0.8106791,0.159823956,0.048282578,0.968947497,0.975962964,0.036331173,0.839166813,0.006832303,0.973246071,0.019023493,0.902970951,0.006696516,0.931442565,0.977695525,0.007421027,0.919105894,0.008218379,0.735238095,0.696889154,0.009369973,0.632603839,0.965906932,0.013060759
RA_15,0.942513076,0.963871452,0.787567083,0.427592293,0.009876482,0.953342573,0.935547031,0.609426202,0.758172343,0.810294751,0.640859435,0.912281806,0.493794837,0.724557891,0.01097281,,0.512889561,0.77089068,0.006236304,0.968298104,0.008637152,0.985027008,0.322441387,0.00649006,0.02292686,0.912777494,0.934277929,0.791300497,0.126816563,0.044736215,0.969760883,0.9711593,0.029643428,0.86273781,0.006598378,0.974622417,0.02027972,0.918324355,0.008103891,0.921470964,0.97897837,0.008278289,0.911062038,0.007131866,0.675977394,0.699014664,0.010546721,0.62223324,0.967154902,0.011533082
RA_148,0.953074241,0.963633067,0.79563201,0.424105166,0.010154404,0.957373234,0.944522265,0.540906145,0.586099007,0.805990524,0.690229971,0.935494921,0.354108753,0.746811318,0.009060906,,0.571044505,0.777947349,0.007174056,0.96828931,0.007050857,0.978403929,0.285357817,0.006062063,0.017393367,0.909521166,0.956467246,0.818302526,0.169877449,0.036031453,0.974074749,0.976420857,0.031332251,0.883050126,0.00670251,0.975009282,0.0152021,0.911768643,0.00731171,0.919978679,0.95020259,0.007571145,0.907816426,0.006521545,0.469104387,0.649243228,0.009874894,0.581408471,0.964941354,0.013743276
RA_147,0.943160901,0.963949606,0.766933336,0.420882376,0.010876677,0.947388165,0.935549846,0.443471882,0.604182286,0.941236145,0.576633361,0.905887263,0.5824499,0.645175249,0.012950663,,0.58130737,0.681514138,0.007517136,0.967842373,0.00796452,0.98420983,0.264696659,0.00615414,0.027394753,0.903050273,0.936757259,0.762466392,0.139370052,0.037905551,0.964878228,0.973244574,0.035625718,0.853254163,0.006221973,0.974263783,0.008865248,0.893314628,0.005940798,0.929603909,0.978674672,0.008048924,0.91620515,0.006420635,0.63052476,0.715915794,0.010057604,0.642429872,0.965264542,0.015911186
RA_146,0.934092854,0.963806226,0.792221373,0.42953877,0.010534844,0.965286831,0.93756548,0.582874564,0.46183962,0.860633354,0.61159771,0.897156197,0.517671564,0.747405562,0.006529718,,0.599649673,0.606857331,0.005643187,0.971814021,0.008253422,0.983221867,0.354190622,0.005602455,0.029755802,0.913685197,0.928609342,0.804243693,0.107405033,0.048965732,0.978547112,0.979873116,0.037257041,0.859748504,0.006297729,0.974295562,0.045819717,0.894472918,0.008633248,0.904575345,0.977500344,0.00818601,0.917401432,0.006915365,0.717074669,0.705214646,0.011786431,0.608338773,0.961887736,0.019776669
RA_143,0.929746668,0.963919466,0.797186789,0.443405597,0.008030189,0.964244422,0.932353738,0.616061312,0.686521311,0.887377089,0.68565555,0.930512029,0.419087056,0.712085997,0.009757151,,0.584512149,0.892932436,0.006586334,0.971082545,0.007510257,0.981503522,0.279674413,0.006257876,0.021008061,0.912395284,0.954116908,0.818038238,0.162347529,0.047378399,0.974821208,0.977259224,0.032098939,0.875236441,0.007102552,0.979364174,0.014363125,0.896580043,0.006919362,0.911445043,0.963372812,0.006873735,0.910979084,0.006862363,0.715700217,0.649633557,0.012373734,0.57102101,0.962747994,0.016029725
RA_142,0.916465262,0.963477305,0.768598531,0.460798284,0.009563,0.961315777,0.936263313,0.44776177,0.70721832,0.872128471,0.564816702,0.911837476,0.58615222,0.665316456,0.006027222,,0.508492297,0.827068559,0.00732601,0.973504936,0.008821039,0.985019032,0.291036912,0.007858098,0.026818569,0.9121267,0.937312936,0.76433376,0.146942025,0.049455343,0.970474357,0.974632195,0.031962542,0.872537031,0.007894764,0.973466761,0.039991694,0.880146749,0.008085252,0.913466114,0.981523959,0.007268796,0.913036961,0.006545942,0.724850371,0.673618254,0.009616247,0.673537834,0.961580084,0.017357725
RA_141,0.931782167,0.965904079,0.824877516,0.421487728,0.009469415,0.958071021,0.894173185,0.545989118,0.681482694,0.813969901,0.623054697,0.927032043,0.472247416,0.731620553,0.009402888,,0.500496121,0.686200488,0.007047794,0.970989546,0.008305295,0.980233307,0.310253555,0.007447849,0.026207323,0.905723397,0.950195567,0.796363933,0.160245206,0.041569176,0.970364454,0.975889301,0.037541043,0.86868802,0.007587783,0.979478863,0.014871162,0.917227239,0.007670866,0.905091157,0.967917236,0.005465525,0.915771427,0.007232643,0.677734743,0.696675402,0.009820748,0.616424505,0.963953549,0.015745149
RA_140,0.967907263,0.96425856,0.811096034,0.41735419,0.008975835,0.952262502,0.942512592,,0.709724464,0.813095906,0.709730443,,0.346108624,0.696465696,0.006033437,,0.548329521,0.855531064,0.007225009,0.973098546,0.007458601,0.981614827,0.323572916,,,0.894141332,0.961819492,0.827833312,0.147544929,0.02305772,0.969514692,0.976115051,0.06993007,0.882232101,0.006739619,0.979427394,0.010991019,0.904948861,0.006857416,0.930744554,0.954085086,0.006997251,,0.00657704,,0.658531756,0.010084382,0.563787098,0.967230437,0.011358097
RA_14,0.930943068,0.964815611,0.783149726,0.450639009,0.012283369,0.968390908,0.936786742,0.556322183,0.691845505,0.777869055,0.609448034,0.890291409,0.545533,0.687123288,0.007611739,,0.536651328,0.864979052,0.007687976,0.970404005,0.009371104,0.979990307,0.336235541,0.004493182,0.021089331,0.914531646,0.942857143,0.78046964,0.113040346,0.050163273,0.974475617,0.973362552,0.032477019,0.845990402,0.005856574,0.968985838,,0.893588956,0.008647218,0.875651283,0.98143986,0.008859396,0.916067796,0.00626923,0.704010932,0.698234546,0.010543967,0.611426434,0.957735074,0.014702992
RA_138,0.913669978,0.964843723,0.822055563,0.426817628,0.0094196,0.932527536,0.939347628,0.414303417,0.688064471,0.87939941,0.596563776,0.902635366,0.494303698,0.682218766,0.007073321,,0.496869251,0.640217949,0.006337652,0.9688674,0.008075727,0.981033187,0.30397192,0.006618,0.022778029,0.920028981,0.951163015,0.787967031,0.153578275,0.051607884,0.971994668,0.974299477,0.032971824,0.885747963,0.006630115,0.970638282,0.020997346,0.907190373,0.007284637,0.926872872,0.966310115,0.006999587,0.796332223,0.007372934,0.673725675,0.680807163,0.010375798,0.594717379,0.961474502,0.015924283
RA_137,0.951303831,0.960953811,0.779786648,0.429683708,0.009013769,0.945082503,0.931835588,0.646027015,0.66176434,0.886214949,0.671984162,0.914343108,0.406481932,0.731160896,0.005470249,,0.630806359,0.753265663,0.007115648,0.972818032,0.007805104,0.896548593,0.293753358,0.007160707,0.024636879,0.907301595,0.954690346,0.839194726,0.193329502,0.036009277,0.975076596,0.973818193,0.031556659,0.841254597,0.007296933,0.973880837,0.009292535,0.893449661,0.006044645,0.922519019,0.944074663,0.007701766,0.921239148,0.006470232,0.707436904,0.65291792,0.00870305,0.563178269,0.962721474,0.015393197
RA_136,0.94800425,0.962718677,0.786627433,0.428251078,0.008842454,0.950737078,0.925772942,0.589898674,0.627839286,0.937652437,0.611847599,0.920078812,0.494181165,0.725143403,0.006390437,,0.638132617,0.696813781,0.006718723,0.975453304,0.007700061,0.98006413,0.36709319,0.004563186,0.025503952,0.918188723,0.947225981,0.812601186,0.175014821,0.033104844,0.972771427,0.968570195,0.031556958,0.87801813,0.0079121,0.983739837,0.018410853,0.904367117,0.007431225,0.905071982,0.977467385,0.00654883,0.911059601,0.006259034,0.651057641,0.677651462,0.009405536,0.619546975,0.956682333,0.015713765
RA_135,0.93770658,0.960916728,0.794026715,0.461086292,0.009415939,0.956763697,0.929374511,0.568710259,0.685209946,0.799475375,0.536329188,0.904687099,0.62084341,0.689831105,0.006591657,,0.523996403,0.888310017,0.005884064,0.972870844,0.007815342,0.983134722,0.338690826,0.006181364,0.030467551,0.899691854,0.927268633,0.799970102,0.127676891,0.059119442,0.970745874,0.966978749,0.034274595,0.854889151,0.008082629,0.973510397,0.018189781,0.895719321,0.007270901,0.916748468,0.955292688,0.007384976,0.902109656,0.006093145,0.70342614,0.703780054,0.010728916,0.668325057,0.92902064,0.02917872
RA_134,0.923839145,0.965443906,0.801678894,0.404657356,0.009608974,0.963795259,0.929083016,0.635330565,0.788333051,0.874394022,0.637855644,0.92098459,0.440603937,0.748806311,0.006515348,,0.522286329,0.62632395,0.006576404,0.975030429,0.007576408,0.979942149,0.322165547,0.00657971,0.025844394,0.923057903,0.95913934,0.814371752,0.131851015,0.035968811,0.973427272,0.974182253,0.031748657,0.886578742,0.006460957,0.971962492,0.008230453,0.913293875,0.008383131,0.923655353,0.942696795,0.008008277,0.920197617,0.00718149,0.786306587,0.665432099,0.010002979,0.626850912,0.962679848,0.013810197
RA_133,0.932035073,0.963279051,0.840855738,0.439357234,0.010827833,0.953271972,0.941766153,0.594466981,0.623267869,0.93429217,0.576943676,0.875295094,0.504511729,0.672261612,0.007785801,,0.501380698,0.778685442,0.006759406,0.966551166,0.008551834,0.979591339,0.296298453,0.006584081,0.02339405,0.908186659,0.945982034,0.801950973,0.198985173,0.041395675,0.95763729,0.974363176,0.035456343,0.799359397,0.0074639,0.978417799,0.018995907,0.910073701,0.006980615,0.90168585,0.961261831,0.00728285,0.874279604,0.007040023,0.67205371,0.68201374,0.010117315,0.647157913,0.963999429,0.0193112
RA_13,0.911074541,0.962967625,0.772135985,0.445932709,0.011537459,0.956404644,0.94253851,0.495188396,0.74075282,0.807180546,0.685060632,0.870893219,0.375409614,0.688951161,0.008355894,,0.414499728,0.508011022,0.006672827,0.976440878,0.008091651,0.981081689,0.170280155,0.006887108,0.018563432,0.907466848,0.948109711,0.873880334,0.199626414,0.042098307,0.973320158,0.9756896,0.036037148,0.888781929,0.008728056,0.975451742,0.025305359,0.915147238,0.008019743,0.930187649,0.981316624,0.007027999,0.924549493,0.005943746,0.387272027,0.683757665,0.008994601,0.552379645,0.968629895,0.01813084
RA_128,0.951772111,0.963542006,0.783901782,0.383317963,0.009001704,0.959839963,0.94041948,0.596687657,0.716211883,0.817134256,0.650313332,0.933894333,0.45189467,0.678381257,0.009193572,,0.544858002,0.803291338,0.005127083,0.970030259,0.00632638,0.979976473,0.277648743,0.007027948,0.023244862,0.912840944,0.965723158,0.824283785,0.204245579,0.035433463,0.973870142,0.976128387,0.031555701,0.875021998,0.0075134,0.961453979,0.008055813,0.904905137,0.007556226,0.922116307,0.979230616,0.008082088,0.915991765,0.005421159,0.760591881,0.68104569,0.011098399,0.58535375,0.964568865,0.015930297
RA_127,0.924199932,0.963231769,0.824057534,0.48781033,0.008881342,0.951156453,0.943096095,0.591061878,0.630547891,0.871950546,0.656843896,0.925444959,0.403251102,0.716383662,0.005616271,,0.612964526,0.613268914,0.005508333,0.969282761,0.007693503,0.982391453,0.297390317,0.004466493,0.021181002,0.908890587,0.950401677,0.828331651,0.137192235,0.046167165,0.974927486,0.974389883,0.03284044,0.872736792,0.006640675,0.978137893,0.027658046,0.896863595,0.007077403,0.912251715,0.979324687,0.007507486,0.790457085,0.007747324,0.781367787,0.633453661,0.009956425,0.598865415,0.965734221,0.015149252
RA_126,0.958743052,0.964855322,0.827756012,0.377211343,0.007444321,0.943200406,0.936132712,0.632242102,0.807806874,0.935551277,0.72172754,0.931944069,0.319160716,0.747727273,0.005729267,,0.501446862,0.576717427,0.005367382,0.969855419,0.007702956,0.981820106,0.269057003,0.006544229,0.022491385,0.923149485,0.976580796,0.844757965,0.120392708,0.040532558,0.975695841,0.975728994,0.030746664,0.875029427,0.005610981,0.972591341,0.021844041,0.908002531,0.005412211,0.918094367,0.978103526,0.006864052,0.789065409,0.007269268,0.675624707,0.637128306,0.00963948,0.566762474,0.968228164,0.008984541
RA_124,0.926021588,0.961962745,0.791483707,0.408304871,0.009230545,0.963956683,0.922745141,0.489411464,0.631607983,0.798959454,0.578205826,0.881376586,0.455564601,0.727994049,0.005728129,,0.644443331,0.551572051,0.005819811,0.970976792,0.008987856,0.980294265,0.298171732,0.007861232,0.024675507,0.910256114,0.957722974,0.831180898,0.131381295,0.02911826,0.974200394,0.971479118,0.034843494,0.850935681,0.006932781,0.975916127,0.027487883,0.896776185,0.006654685,0.928386303,0.976666086,0.007402518,0.91031965,0.006602512,0.643410876,0.676975137,0.009843176,0.626317944,0.96202728,0.013006175
RA_123,0.958147947,0.965941415,0.805801414,0.437289754,0.008598808,0.955169053,0.937104291,0.640335971,0.650876263,0.878773227,0.74097497,0.951658756,0.325972948,0.711085583,0.006479397,,0.535398297,0.581495958,0.006649542,0.968630175,0.007596326,0.983093963,0.261928795,0.006636095,0.017570102,0.917604989,0.954439795,0.87016971,0.168601839,0.033782178,0.975807252,0.972998957,0.03158425,0.8953336,0.007934989,0.980412269,0.013564965,0.911239025,0.007501895,0.916077894,0.980990821,0.008712716,0.919016217,0.008211509,0.642890767,0.66860903,0.010884556,0.563831168,0.966898267,0.009412971
RA_121,0.916116812,0.964623389,0.799671119,0.377841776,0.009381142,0.9513054,0.931761563,,0.507296091,0.863228699,0.555423433,,0.55264662,0.684372594,0.011406543,,0.495467844,0.641596137,0.007380151,0.966942434,0.007787633,0.980876495,0.327749061,,,0.90860014,0.920963447,0.787602461,0.166748368,0.047902299,0.9713083,0.974599501,,0.879116292,0.007611186,0.971119346,0.020253556,0.891333954,0.007949424,0.900011771,0.966787143,0.007902609,,0.006349852,,0.690652785,0.009847826,0.646491879,0.963745932,0.019747366
